iter	MAPE
547	0.003406733067
548	0.003404461727
549	0.003402582433
550	0.003401219493
551	0.00339913479
552	0.003396968026
553	0.0033939721
554	0.003392029539
555	0.003388278354
556	0.003385361498
557	0.003381607352
558	0.003378622946
559	0.003376591016
560	0.003374724415
561	0.003372314761
562	0.003370463814
563	0.003368494607
564	0.003365860196
565	0.003362401479
566	0.003360327582
567	0.003358276056
568	0.003356287298
569	0.003351892088
570	0.003348104923
571	0.003345005562
572	0.003342178526
573	0.003340369438
574	0.003338588219
575	0.00333666175
576	0.003334723305
577	0.003330908772
578	0.003328596005
579	0.003325315378
580	0.00332203187
581	0.003318957669
582	0.003315468519
583	0.003312324562
584	0.003310084658
585	0.003308772347
586	0.003306926443
587	0.003305116157
588	0.003302854019
589	0.003299653303
590	0.003296507935
591	0.003293351401
592	0.003291307928
593	0.003289566794
594	0.003286062308
595	0.003283380695
596	0.003281149282
597	0.003279406583
598	0.003275276665
599	0.00327367217
600	0.003271792939
601	0.003270096578
602	0.003266991838
603	0.003265819214
604	0.003264350274
605	0.003262398418
606	0.003261104777
607	0.00325748491
608	0.003254485844
609	0.003253043045
610	0.003251184191
611	0.003247635989
612	0.003246256278
613	0.003243766411
614	0.003242462392
615	0.003240259696
616	0.003236774359
617	0.003235212518
618	0.003233347343
619	0.00323025656
620	0.003227137327
621	0.003223712498
622	0.003220850618
623	0.003219558998
624	0.00321686404
625	0.003214221712
626	0.00321094414
627	0.00320961577
628	0.003207905815
629	0.003205310718
630	0.003203290327
631	0.003200476187
632	0.003199049026
633	0.003197787932
634	0.003196323226
635	0.003193001438
636	0.003192021219
637	0.003190196116
638	0.00318908706
639	0.003186578415
640	0.003184225471
641	0.003182763584
642	0.003179606927
643	0.003176903287
644	0.003174707195
645	0.003171214095
646	0.003169020965
647	0.003166926549
648	0.003165641976
649	0.003163238544
650	0.003162334391
651	0.003160513547
652	0.003158313075
653	0.003156639137
654	0.003154586383
655	0.003151703369
656	0.003150343446
657	0.003148174521
658	0.003146216542
659	0.003145059837
660	0.003142398854
661	0.003141092003
662	0.003139321001
663	0.003137468196
664	0.003136689161
665	0.003135124212
666	0.003133013166
667	0.00313053061
668	0.00312878808
669	0.003127017268
670	0.003124804141
671	0.003123339681
672	0.003121611871
673	0.003120402251
674	0.003117963799
675	0.003116501202
676	0.003114649808
677	0.003112631118
678	0.003110521558
679	0.003108970457
680	0.003106790416
681	0.00310455829
682	0.003100038114
683	0.003095854228
684	0.003094315881
685	0.003091284071
686	0.003089090911
687	0.003086869224
688	0.003083362916
689	0.003080841619
690	0.003078120705
691	0.003073278165
692	0.003071636152
693	0.00307008969
694	0.003066762636
695	0.003065070188
696	0.003063645972
697	0.00306089439
698	0.003059130599
699	0.003058022716
700	0.003056772922
701	0.003055537096
702	0.003053945131
703	0.003052316616
704	0.003049702415
705	0.003047856398
706	0.003046161542
707	0.003043165816
708	0.003041579867
709	0.003039238932
710	0.003036966235
711	0.003035065295
712	0.003033505193
713	0.003031180058
714	0.003028091753
715	0.003026005332
716	0.003024585222
717	0.003022952629
718	0.003020647346
719	0.003019558707
720	0.003018696902
721	0.003016132972
722	0.003014636326
723	0.003012309247
724	0.003011003095
725	0.003008979995
726	0.003007101528
727	0.003006326688
728	0.003004878035
729	0.003002329818
730	0.003001312617
731	0.002999227255
732	0.002998287585
733	0.002996946061
734	0.002995128772
735	0.002993430547
736	0.002989774528
737	0.002988051735
738	0.00298666397
739	0.002984832268
740	0.002982575801
741	0.002981262145
742	0.002979238811
743	0.002977621946
744	0.002976539328
745	0.002975851312
746	0.002974438232
747	0.002971312603
748	0.002968374131
749	0.002967049383
750	0.002965043101
751	0.002963100815
752	0.002959408527
753	0.002957791617
754	0.002956606328
755	0.002954996661
756	0.002953141628
757	0.002952394082
758	0.002950942249
759	0.002948901789
760	0.002946893541
761	0.00294476422
762	0.002943503356
763	0.002941506323
764	0.002940397106
765	0.002938547889
766	0.00293703318
767	0.002935403542
768	0.002933452594
769	0.002931831183
770	0.002929526382
771	0.002927813961
772	0.002926633257
773	0.002925443198
774	0.002924252291
775	0.002922906932
776	0.002920355388
777	0.002919474625
778	0.002917828681
779	0.002915889827
780	0.002913903778
781	0.00291182878
782	0.002911265087
783	0.002909867443
784	0.002908672071
785	0.002907209596
786	0.002906567982
787	0.002904892629
788	0.002902479051
789	0.002901471629
790	0.002898870793
791	0.002897251496
792	0.002895880323
793	0.002893752654
794	0.002891720291
795	0.002889151058
796	0.002887571072
797	0.002885168525
798	0.002883803266
799	0.002882351723
800	0.002879423923
801	0.002878309415
802	0.002875724264
803	0.002874174913
804	0.002872917086
805	0.002871381288
806	0.002869188527
807	0.002868380741
808	0.002866401165
809	0.002864919228
810	0.002863422122
811	0.002862402426
812	0.002861307406
813	0.002859974798
814	0.002858664772
815	0.002857471996
816	0.002856413624
817	0.00285499009
818	0.00285337088
819	0.002852199276
820	0.002850798999
821	0.002848043349
822	0.002847234577
823	0.002845811864
824	0.002845022433
825	0.002843938718
826	0.002843087108
827	0.00284210395
828	0.002840438438
829	0.002838615109
830	0.002837055624
831	0.002835503954
832	0.002832826026
833	0.002832021444
834	0.00283123273
835	0.002829311342
836	0.00282738392
837	0.00282601802
838	0.002824078643
839	0.002822803234
840	0.002821319048
841	0.002819723086
842	0.002819256674
843	0.002818060694
844	0.002816219364
845	0.002814384889
846	0.002812358233
847	0.002811095753
848	0.002810231171
849	0.002809390215
850	0.002808575492
851	0.002807783746
852	0.002806705799
853	0.00280610665
854	0.002803447277
855	0.002802665827
856	0.002801033274
857	0.002799239829
858	0.002798232601
859	0.002797515543
860	0.002796863642
861	0.002795092865
862	0.002793495086
863	0.002792347216
864	0.002791070353
865	0.002789715183
866	0.002788735332
867	0.002787573396
868	0.002785722122
869	0.002784668656
870	0.002783497041
871	0.002781655244
872	0.002780730049
873	0.002779776272
874	0.002778270827
875	0.002776819385
876	0.002776257138
877	0.002775209931
878	0.002773897896
879	0.002772798291
880	0.002771872033
881	0.002769379966
882	0.002767769523
883	0.002766634183
884	0.00276521158
885	0.002764069546
886	0.002762825565
887	0.002761593426
888	0.002760420638
889	0.002759769075
890	0.002758607472
891	0.002757738861
892	0.002756414316
893	0.002755112224
894	0.002753958663
895	0.002753109611
896	0.002751998705
897	0.002750456407
898	0.002748974644
899	0.00274815633
900	0.002747317388
901	0.002745981476
902	0.002744969776
903	0.002744070299
904	0.002743467234
905	0.00274249497
906	0.002741252402
907	0.002740228636
908	0.002739214026
909	0.002738520884
910	0.002737700464
911	0.002736532531
912	0.002735992023
913	0.002735435455
914	0.002733924173
915	0.002732734098
916	0.002731892426
917	0.002731232607
918	0.002729589847
919	0.002728269894
920	0.002727261575
921	0.002725442825
922	0.002724041557
923	0.002722571918
924	0.002721884807
925	0.002721167578
926	0.00272005863
927	0.002718890157
928	0.002716141894
929	0.002713294407
930	0.00271212399
931	0.002710706513
932	0.002709674505
933	0.002708148665
934	0.002707081439
935	0.002704485096
936	0.002702392858
937	0.002701672642
938	0.002700314912
939	0.002699198217
940	0.002698635303
941	0.002697976191
942	0.002696395396
943	0.002695591863
944	0.002694914098
945	0.002693868759
946	0.002693315175
947	0.0026919247
948	0.002690657391
949	0.002689832225
950	0.002688563715
951	0.002687864767
952	0.002687010543
953	0.002685593865
954	0.002683947113
955	0.00268273945
956	0.002681710422
957	0.002679703812
958	0.002678842799
959	0.002677872969
960	0.002676340725
961	0.002675484316
962	0.002673984796
963	0.002672484972
964	0.002671171088
965	0.002670242194
966	0.002668954371
967	0.002667623354
968	0.00266664912
969	0.002665877348
970	0.002665437659
971	0.002664149362
972	0.002663489603
973	0.00266217787
974	0.00266045641
975	0.002659822382
976	0.002659084443
977	0.002658157363
978	0.002657237619
979	0.002656119155
980	0.002653415334
981	0.002652763585
982	0.002651422737
983	0.00265065562
984	0.0026496417
985	0.002648777292
986	0.002647401794
987	0.002646135777
988	0.002645636162
989	0.002643751743
990	0.002643089551
991	0.00264203271
992	0.002640777311
993	0.002639366428
994	0.002638330632
995	0.002637721657
996	0.002637100357
997	0.002635911594
998	0.002635390075
999	0.002634588996
